"annee";"profession_sante";"Num_dep";"hono_sans_depassement_moyens";"depassements_moyens"
"2018";"Psychiatres";"19";"NS";"NS"
"2018";"Psychiatres";"23";"NS";"NS"
"2018";"Psychiatres";"24";"133675";"13106"
"2018";"Psychiatres";"47";"105521";"1416"
"2018";"Psychiatres";"64";"163997";"6472"
"2018";"Psychiatres";"32";"182214";"159"
"2018";"Psychiatres";"34";"162172";"4356"
"2018";"Psychiatres";"48";"NS";"NS"
"2018";"Psychiatres";"82";"NS";"NS"
"2018";"Psychiatres";"42";"156317";"12393"
"2018";"Psychiatres";"43";"137507";"29104"
"2018";"Psychiatres";"04";"NS";"NS"
"2018";"Psychiatres";"83";"172947";"20527"
"2018";"Psychiatres";"84";"140878";"2711"
"2018";"Psychiatres";"2A";"111413";"5249"
"2018";"Psychiatres";"2B";"296425";"11115"
"2018";"Pédiatres";"972";"128630";"17523"
"2018";"Pédiatres";"973";"NS";"NS"
"2018";"Pédiatres";"974";"168265";"2922"
"2018";"Pédiatres";"976";"0";"0"
"2018";"Pédiatres";"78";"133869";"50813"
"2018";"Pédiatres";"91";"171420";"25350"
"2018";"Pédiatres";"92";"108221";"67432"
"2018";"Pédiatres";"95";"163196";"19148"
"2018";"Pédiatres";"28";"NS";"NS"
"2018";"Pédiatres";"41";"233843";"3738"
"2018";"Pédiatres";"58";"NS";"NS"
"2018";"Pédiatres";"90";"NS";"NS"
"2018";"Pédiatres";"62";"138320";"1929"
"2018";"Pédiatres";"51";"174016";"13527"
"2018";"Pédiatres";"54";"180598";"2223"
"2018";"Pédiatres";"67";"151271";"20688"
"2018";"Pédiatres";"88";"139467";"79"
"2018";"Pédiatres";"44";"137766";"10752"
"2018";"Pédiatres";"49";"127838";"9530"
"2018";"Pédiatres";"53";"NS";"NS"
"2018";"Pédiatres";"22";"160877";"698"
"2018";"Pédiatres";"29";"122911";"249"
"2018";"Pédiatres";"17";"119621";"9405"
"2018";"Pédiatres";"40";"127079";"6499"
"2018";"Pédiatres";"47";"NS";"NS"
"2018";"Pédiatres";"64";"115736";"5534"
"2018";"Pédiatres";"87";"157969";"331"
"2018";"Pédiatres";"11";"174753";"2360"
"2018";"Pédiatres";"46";"NS";"NS"
"2018";"Pédiatres";"48";"NS";"NS"
"2018";"Pédiatres";"65";"NS";"NS"
"2018";"Pédiatres";"66";"126824";"6147"
"2018";"Pédiatres";"81";"116298";"984"
"2018";"Pédiatres";"82";"188650";"99"
"2018";"Pédiatres";"01";"157595";"13104"
"2018";"Pédiatres";"38";"121063";"7244"
"2018";"Pédiatres";"63";"148794";"12761"
"2018";"Pédiatres";"73";"137580";"14922"
"2018";"Pédiatres";"74";"108701";"12480"
"2018";"Pédiatres";"83";"131194";"31034"
"2018";"Pédicures-podologues";"972";"2215";"264"
"2018";"Pédicures-podologues";"93";"3631";"350"
"2018";"Pédicures-podologues";"28";"2810";"380"
"2018";"Pédicures-podologues";"45";"2731";"240"
"2018";"Pédicures-podologues";"70";"3152";"313"
"2018";"Pédicures-podologues";"90";"4057";"358"
"2018";"Pédicures-podologues";"50";"2903";"195"
"2018";"Pédicures-podologues";"51";"3320";"316"
"2018";"Pédicures-podologues";"57";"7324";"1284"
"2018";"Pédicures-podologues";"67";"5181";"217"
"2018";"Pédicures-podologues";"88";"5112";"75"
"2018";"Pédicures-podologues";"72";"3075";"386"
"2018";"Pédicures-podologues";"17";"2390";"184"
"2018";"Pédicures-podologues";"19";"3726";"482"
"2018";"Pédicures-podologues";"23";"3915";"223"
"2018";"Pédicures-podologues";"24";"3174";"241"
"2018";"Pédicures-podologues";"47";"2990";"335"
"2018";"Pédicures-podologues";"79";"2093";"381"
"2018";"Pédicures-podologues";"87";"3423";"266"
"2018";"Pédicures-podologues";"11";"5340";"85"
"2018";"Pédicures-podologues";"12";"3119";"90"
"2018";"Pédicures-podologues";"46";"3459";"72"
"2018";"Pédicures-podologues";"48";"5080";"340"
"2018";"Pédicures-podologues";"07";"4566";"75"
"2018";"Pédicures-podologues";"26";"4057";"83"
"2018";"Pédicures-podologues";"38";"3026";"369"
"2018";"Pédicures-podologues";"2B";"2095";"235"
"2018";"Radiologues";"972";"542050";"35366"
"2018";"Radiologues";"77";"551631";"131051"
"2018";"Radiologues";"78";"525619";"146662"
"2018";"Radiologues";"94";"583177";"121566"
"2018";"Radiologues";"36";"920573";"407"
"2018";"Radiologues";"37";"458738";"39879"
"2018";"Radiologues";"58";"449245";"38"
"2018";"Radiologues";"71";"548980";"14319"
"2018";"Radiologues";"89";"631834";"1257"
"2018";"Radiologues";"27";"666837";"19618"
"2018";"Radiologues";"60";"615115";"105098"
"2018";"Radiologues";"80";"569616";"23581"
"2018";"Radiologues";"10";"669682";"126"
"2018";"Radiologues";"57";"565417";"7549"
"2018";"Radiologues";"88";"727845";"255"
"2018";"Radiologues";"49";"533155";"38337"
"2018";"Radiologues";"53";"556833";"5588"
"2018";"Radiologues";"72";"771697";"4144"
"2018";"Radiologues";"85";"445123";"14420"
"2018";"Radiologues";"29";"619968";"372"
"2018";"Radiologues";"35";"481104";"97"
"2018";"Radiologues";"33";"454669";"10099"
"2018";"Radiologues";"32";"NS";"NS"
"2018";"Radiologues";"81";"481454";"45"
"2018";"Radiologues";"43";"432613";"12501"
"2018";"Radiologues";"69";"473877";"82840"
"2018";"Radiologues";"73";"482257";"33587"
"2018";"Radiologues";"05";"523908";"74"
"2018";"Radiologues";"13";"550521";"3202"
"2018";"Radiologues";"2B";"569620";"219"
"2018";"Radiothérapeutes";"971";"NS";"NS"
"2018";"Radiothérapeutes";"973";"0";"0"
"2018";"Radiothérapeutes";"94";"NS";"NS"
"2018";"Radiothérapeutes";"36";"0";"0"
"2018";"Radiothérapeutes";"41";"NS";"NS"
"2018";"Radiothérapeutes";"70";"0";"0"
"2018";"Radiothérapeutes";"71";"NS";"NS"
"2018";"Radiothérapeutes";"90";"0";"0"
"2018";"Radiothérapeutes";"27";"NS";"NS"
"2018";"Radiothérapeutes";"76";"1406191";"103"
"2018";"Radiothérapeutes";"08";"NS";"NS"
"2018";"Radiothérapeutes";"10";"NS";"NS"
"2018";"Radiothérapeutes";"57";"NS";"NS"
"2018";"Radiothérapeutes";"68";"0";"0"
"2018";"Radiothérapeutes";"53";"NS";"NS"
"2018";"Radiothérapeutes";"85";"NS";"NS"
"2018";"Radiothérapeutes";"35";"NS";"NS"
"2018";"Radiothérapeutes";"56";"NS";"NS"
"2018";"Radiothérapeutes";"16";"NS";"NS"
"2018";"Radiothérapeutes";"23";"0";"0"
"2018";"Radiothérapeutes";"33";"1895155";"811"
"2018";"Radiothérapeutes";"47";"NS";"NS"
"2018";"Radiothérapeutes";"09";"0";"0"
"2018";"Radiothérapeutes";"11";"0";"0"
"2018";"Radiothérapeutes";"48";"0";"0"
"2018";"Radiothérapeutes";"65";"NS";"NS"
"2018";"Radiothérapeutes";"01";"0";"0"
"2018";"Radiothérapeutes";"07";"0";"0"
"2018";"Radiothérapeutes";"26";"1867479";"1"
"2018";"Radiothérapeutes";"42";"0";"0"
"2018";"Radiothérapeutes";"43";"0";"0"
"2018";"Radiothérapeutes";"63";"NS";"NS"
"2018";"Radiothérapeutes";"69";"2441839";"535"
"2018";"Radiothérapeutes";"05";"NS";"NS"
"2018";"Radiothérapeutes";"2B";"NS";"NS"
"2018";"Rhumatologues";"971";"NS";"NS"
"2018";"Rhumatologues";"974";"183718";"472"
"2018";"Rhumatologues";"976";"0";"0"
"2018";"Rhumatologues";"75";"85011";"78096"
"2018";"Rhumatologues";"77";"108514";"33616"
"2018";"Rhumatologues";"78";"102245";"61405"
"2018";"Rhumatologues";"92";"105872";"48254"
"2018";"Rhumatologues";"36";"NS";"NS"
"2018";"Rhumatologues";"41";"NS";"NS"
"2018";"Rhumatologues";"45";"112186";"37755"
"2018";"Rhumatologues";"71";"139466";"9684"
"2018";"Rhumatologues";"89";"NS";"NS"
"2018";"Rhumatologues";"14";"143015";"3938"
"2018";"Rhumatologues";"50";"256456";"19445"
"2018";"Rhumatologues";"02";"229682";"19903"
"2018";"Rhumatologues";"59";"199510";"25462"
"2018";"Rhumatologues";"62";"196451";"14786"
"2018";"Rhumatologues";"80";"197919";"24082"
"2018";"Rhumatologues";"08";"NS";"NS"
"2018";"Rhumatologues";"67";"213923";"80611"
"2018";"Rhumatologues";"68";"157371";"41567"
"2018";"Rhumatologues";"88";"159047";"7223"
"2018";"Rhumatologues";"44";"138999";"13100"
"2018";"Rhumatologues";"49";"143685";"44204"
"2018";"Rhumatologues";"72";"NS";"NS"
"2018";"Rhumatologues";"29";"181949";"806"
"2018";"Rhumatologues";"56";"168743";"7922"
"2018";"Rhumatologues";"17";"161545";"13200"
"2018";"Rhumatologues";"19";"NS";"NS"
"2018";"Rhumatologues";"23";"NS";"NS"
"2018";"Rhumatologues";"40";"167021";"5189"
"2018";"Rhumatologues";"86";"141825";"17311"
"2018";"Rhumatologues";"09";"NS";"NS"
"2018";"Rhumatologues";"11";"178140";"112"
"2018";"Rhumatologues";"12";"186948";"320"
"2018";"Rhumatologues";"31";"166028";"7566"
"2018";"Rhumatologues";"32";"NS";"NS"
"2018";"Rhumatologues";"01";"93870";"4915"
"2018";"Rhumatologues";"69";"112549";"47794"
"2018";"Rhumatologues";"73";"142899";"7410"
"2018";"Rhumatologues";"74";"103637";"20210"
"2018";"Rhumatologues";"04";"NS";"NS"
"2018";"Rhumatologues";"13";"152093";"13672"
"2018";"Sages-femmes";"971";"64074";"1050"
"2018";"Sages-femmes";"972";"84459";"12"
"2018";"Sages-femmes";"974";"74815";"49"
"2018";"Sages-femmes";"91";"62726";"1458"
"2018";"Sages-femmes";"92";"52492";"5410"
"2018";"Sages-femmes";"93";"72439";"1886"
"2018";"Sages-femmes";"18";"75757";"615"
"2018";"Sages-femmes";"28";"56891";"101"
"2018";"Sages-femmes";"41";"45149";"491"
"2018";"Sages-femmes";"45";"67320";"6"
"2018";"Sages-femmes";"25";"62567";"13"
"2018";"Sages-femmes";"71";"52588";"662"
"2018";"Sages-femmes";"50";"56939";"119"
"2018";"Sages-femmes";"76";"69597";"17"
"2018";"Sages-femmes";"60";"69486";"626"
"2018";"Sages-femmes";"80";"53104";"89"
"2018";"Sages-femmes";"08";"89109";"12"
"2018";"Sages-femmes";"10";"77951";"29"
"2018";"Sages-femmes";"54";"54983";"149"
"2018";"Sages-femmes";"55";"66159";"72"
"2018";"Sages-femmes";"67";"48006";"871"
"2018";"Sages-femmes";"44";"62911";"54"
"2018";"Sages-femmes";"53";"57381";"10"
"2018";"Sages-femmes";"85";"60799";"157"
"2018";"Sages-femmes";"35";"51854";"522"
"2018";"Sages-femmes";"56";"52291";"470"
"2018";"Sages-femmes";"16";"59946";"23"
"2018";"Sages-femmes";"17";"54065";"8"
"2018";"Sages-femmes";"40";"53415";"88"
"2018";"Sages-femmes";"09";"36428";"4"
"2018";"Sages-femmes";"11";"49192";"233"
"2018";"Sages-femmes";"31";"52295";"285"
"2018";"Sages-femmes";"34";"57633";"150"
"2018";"Sages-femmes";"48";"40311";"11"
"2018";"Sages-femmes";"07";"46972";"138"
"2018";"Sages-femmes";"26";"53571";"69"
"2018";"Sages-femmes";"42";"59654";"257"
"2018";"Sages-femmes";"63";"54890";"148"
"2018";"Sages-femmes";"69";"59266";"338"
"2018";"Sages-femmes";"74";"54203";"111"
"2018";"Sages-femmes";"05";"49559";"7"
"2018";"Sages-femmes";"84";"59802";"13"
"2018";"Sages-femmes";"2B";"59920";"5"
"2018";"Stomatologues";"972";"0";"0"
"2018";"Stomatologues";"973";"0";"0"
"2018";"Stomatologues";"75";"118077";"172434"
"2018";"Stomatologues";"77";"196571";"102820"
"2018";"Stomatologues";"91";"172587";"192930"
"2018";"Stomatologues";"93";"106500";"110620"
"2018";"Stomatologues";"94";"139236";"138444"
"2018";"Stomatologues";"18";"NS";"NS"
"2018";"Stomatologues";"36";"0";"0"
"2018";"Stomatologues";"25";"165221";"148840"
"2018";"Stomatologues";"58";"NS";"NS"
"2018";"Stomatologues";"70";"NS";"NS"
"2018";"Stomatologues";"89";"NS";"NS"
"2018";"Stomatologues";"02";"NS";"NS"
"2018";"Stomatologues";"54";"NS";"NS"
"2018";"Stomatologues";"55";"0";"0"
"2018";"Stomatologues";"88";"0";"0"
"2018";"Stomatologues";"49";"317371";"67780"
"2018";"Stomatologues";"35";"284200";"173944"
"2018";"Stomatologues";"17";"NS";"NS"
"2018";"Stomatologues";"23";"0";"0"
"2018";"Stomatologues";"40";"NS";"NS"
"2018";"Stomatologues";"79";"NS";"NS"
"2018";"Stomatologues";"86";"NS";"NS"
"2018";"Stomatologues";"09";"NS";"NS"
"2018";"Stomatologues";"48";"0";"0"
"2018";"Stomatologues";"65";"NS";"NS"
"2018";"Stomatologues";"81";"NS";"NS"
"2018";"Stomatologues";"07";"0";"0"
"2018";"Stomatologues";"15";"0";"0"
"2018";"Stomatologues";"26";"NS";"NS"
"2018";"Stomatologues";"38";"182855";"198515"
"2018";"Stomatologues";"63";"NS";"NS"
"2018";"Stomatologues";"69";"167335";"195810"
"2018";"Stomatologues";"04";"NS";"NS"
"2018";"Stomatologues";"05";"NS";"NS"
"2018";"Stomatologues";"83";"191906";"106048"
"2019";"Allergologues";"971";"NS";"NS"
"2019";"Allergologues";"77";"NS";"NS"
"2019";"Allergologues";"91";"NS";"NS"
"2019";"Allergologues";"93";"NS";"NS"
"2019";"Allergologues";"94";"95556";"25174"
"2019";"Allergologues";"95";"NS";"NS"
"2019";"Allergologues";"18";"0";"0"
"2019";"Allergologues";"25";"0";"0"
"2019";"Allergologues";"58";"0";"0"
"2019";"Allergologues";"71";"NS";"NS"
"2019";"Allergologues";"14";"NS";"NS"
"2019";"Allergologues";"76";"0";"0"
"2019";"Allergologues";"02";"NS";"NS"
"2019";"Allergologues";"10";"NS";"NS"
"2019";"Allergologues";"55";"0";"0"
"2019";"Allergologues";"68";"NS";"NS"
"2019";"Allergologues";"44";"198453";"216"
"2019";"Allergologues";"72";"NS";"NS"
"2019";"Allergologues";"22";"0";"0"
"2019";"Allergologues";"29";"NS";"NS"
"2019";"Allergologues";"35";"NS";"NS"
"2019";"Allergologues";"16";"0";"0"
"2019";"Allergologues";"23";"0";"0"
"2019";"Allergologues";"24";"0";"0"
"2019";"Allergologues";"33";"NS";"NS"
"2019";"Allergologues";"47";"0";"0"
"2019";"Allergologues";"64";"NS";"NS"
"2019";"Allergologues";"79";"0";"0"
"2019";"Allergologues";"87";"NS";"NS"
"2019";"Allergologues";"32";"0";"0"
"2019";"Allergologues";"46";"NS";"NS"
"2019";"Allergologues";"65";"0";"0"
"2019";"Allergologues";"66";"NS";"NS"
"2019";"Allergologues";"43";"0";"0"
"2019";"Allergologues";"06";"NS";"NS"
"2019";"Allergologues";"84";"NS";"NS"
"2019";"Allergologues";"2B";"0";"0"
"2019";"Anesthésistes-réanimateurs";"971";"413820";"3754"
"2019";"Anesthésistes-réanimateurs";"973";"0";"0"
"2019";"Anesthésistes-réanimateurs";"974";"354148";"8008"
"2019";"Anesthésistes-réanimateurs";"91";"396912";"92634"
"2019";"Anesthésistes-réanimateurs";"94";"295352";"159082"
"2019";"Anesthésistes-réanimateurs";"95";"430656";"184315"
"2019";"Anesthésistes-réanimateurs";"36";"NS";"NS"
"2019";"Anesthésistes-réanimateurs";"39";"NS";"NS"
"2019";"Anesthésistes-réanimateurs";"58";"NS";"NS"
"2019";"Anesthésistes-réanimateurs";"14";"405299";"8339"
"2019";"Anesthésistes-réanimateurs";"76";"359197";"60323"
"2019";"Anesthésistes-réanimateurs";"60";"307084";"73626"
"2019";"Anesthésistes-réanimateurs";"51";"394539";"126066"
"2019";"Anesthésistes-réanimateurs";"54";"376165";"80552"
"2019";"Anesthésistes-réanimateurs";"35";"289093";"8851"
"2019";"Anesthésistes-réanimateurs";"16";"349178";"66693"
"2019";"Anesthésistes-réanimateurs";"17";"307726";"53559"
"2019";"Anesthésistes-réanimateurs";"24";"375995";"92666"
"2019";"Anesthésistes-réanimateurs";"47";"371811";"12966"
"2019";"Anesthésistes-réanimateurs";"86";"373853";"74868"
"2019";"Anesthésistes-réanimateurs";"09";"0";"0"
"2019";"Anesthésistes-réanimateurs";"30";"324548";"69280"
"2019";"Anesthésistes-réanimateurs";"48";"0";"0"
"2019";"Anesthésistes-réanimateurs";"82";"371542";"6530"
"2019";"Anesthésistes-réanimateurs";"26";"314540";"126761"
"2019";"Anesthésistes-réanimateurs";"38";"214772";"85799"
"2019";"Anesthésistes-réanimateurs";"42";"336897";"97893"
"2019";"Anesthésistes-réanimateurs";"43";"NS";"NS"
"2019";"Anesthésistes-réanimateurs";"63";"328013";"21536"
"2019";"Anesthésistes-réanimateurs";"73";"214590";"96064"
"2019";"Anesthésistes-réanimateurs";"04";"NS";"NS"
"2019";"Anesthésistes-réanimateurs";"83";"288289";"58249"
"2019";"Anesthésistes-réanimateurs";"84";"298596";"50695"
"2019";"Anesthésistes-réanimateurs";"2B";"354013";"5758"
"2019";"Autres médecins";"75";"83829";"73101"
"2019";"Autres médecins";"91";"162163";"11830"
"2019";"Autres médecins";"95";"211139";"1450"
"2019";"Autres médecins";"18";"0";"0"
"2019";"Autres médecins";"41";"NS";"NS"
"2019";"Autres médecins";"45";"177394";"1382"
"2019";"Autres médecins";"25";"NS";"NS"
"2019";"Autres médecins";"39";"0";"0"
"2019";"Autres médecins";"89";"NS";"NS"
"2019";"Autres médecins";"90";"0";"0"
"2019";"Autres médecins";"50";"NS";"NS"
"2019";"Autres médecins";"61";"0";"0"
"2019";"Autres médecins";"60";"NS";"NS"
"2019";"Autres médecins";"80";"0";"0"
"2019";"Autres médecins";"52";"NS";"NS"
"2019";"Autres médecins";"55";"0";"0"
"2019";"Autres médecins";"57";"NS";"NS"
"2019";"Autres médecins";"68";"261904";"66339"
"2019";"Autres médecins";"72";"256342";"359"
"2019";"Autres médecins";"24";"NS";"NS"
"2019";"Autres médecins";"33";"156220";"18021"
"2019";"Autres médecins";"40";"NS";"NS"
"2019";"Autres médecins";"64";"123225";"10049"
"2019";"Autres médecins";"87";"NS";"NS"
"2019";"Autres médecins";"12";"NS";"NS"
"2019";"Autres médecins";"30";"222085";"33154"
"2019";"Autres médecins";"46";"0";"0"
"2019";"Autres médecins";"48";"0";"0"
"2019";"Autres médecins";"82";"NS";"NS"
"2019";"Autres médecins";"07";"NS";"NS"
"2019";"Autres médecins";"38";"NS";"NS"
"2019";"Autres médecins";"43";"0";"0"
"2019";"Autres médecins";"69";"139114";"32296"
"2019";"Autres médecins";"73";"187659";"31727"
"2019";"Autres médecins";"04";"NS";"NS"
"2019";"Autres médecins";"06";"176405";"26981"
"2019";"Autres médecins";"83";"167287";"12018"
"2019";"Autres médecins";"84";"99378";"9805"
"2019";"Autres médecins";"2B";"NS";"NS"
"2019";"Cardiologues";"972";"442698";"169"
"2019";"Cardiologues";"973";"NS";"NS"
"2019";"Cardiologues";"974";"437826";"215"
"2019";"Cardiologues";"77";"326184";"23265"
"2019";"Cardiologues";"95";"298834";"21830"
"2019";"Cardiologues";"28";"270925";"4726"
"2019";"Cardiologues";"39";"259646";"88"
"2019";"Cardiologues";"58";"223090";"4460"
"2019";"Cardiologues";"70";"NS";"NS"
"2019";"Cardiologues";"27";"337525";"18302"
"2019";"Cardiologues";"02";"314009";"3378"
"2019";"Cardiologues";"60";"244892";"15399"
"2019";"Cardiologues";"51";"442441";"277"
"2019";"Cardiologues";"57";"438404";"1502"
"2019";"Cardiologues";"44";"297672";"4330"
"2019";"Cardiologues";"53";"NS";"NS"
"2019";"Cardiologues";"33";"308310";"19699"
"2019";"Cardiologues";"47";"500603";"2396"
"2019";"Cardiologues";"79";"352287";"56"
"2019";"Cardiologues";"87";"315293";"36"
"2019";"Cardiologues";"12";"254049";"218"
"2019";"Cardiologues";"31";"402144";"436"
"2019";"Cardiologues";"66";"337256";"109"
"2019";"Cardiologues";"03";"365323";"228"
"2019";"Cardiologues";"07";"313434";"3666"
"2019";"Cardiologues";"15";"NS";"NS"
"2019";"Cardiologues";"05";"204075";"564"
"2019";"Chirurgiens";"974";"381808";"59920"
"2019";"Chirurgiens";"77";"239449";"127551"
"2019";"Chirurgiens";"18";"NS";"NS"
"2019";"Chirurgiens";"28";"254841";"110241"
"2019";"Chirurgiens";"39";"221003";"117889"
"2019";"Chirurgiens";"70";"204069";"1999"
"2019";"Chirurgiens";"71";"273637";"125023"
"2019";"Chirurgiens";"14";"347887";"135322"
"2019";"Chirurgiens";"50";"283246";"43487"
"2019";"Chirurgiens";"76";"319289";"100974"
"2019";"Chirurgiens";"60";"278359";"117523"
"2019";"Chirurgiens";"08";"73374";"5536"
"2019";"Chirurgiens";"54";"354212";"143236"
"2019";"Chirurgiens";"57";"238531";"100510"
"2019";"Chirurgiens";"67";"248935";"202355"
"2019";"Chirurgiens";"68";"319677";"214403"
"2019";"Chirurgiens";"44";"364409";"109395"
"2019";"Chirurgiens";"85";"333770";"58039"
"2019";"Chirurgiens";"56";"235376";"63175"
"2019";"Chirurgiens";"16";"307439";"72447"
"2019";"Chirurgiens";"19";"NS";"NS"
"2019";"Chirurgiens";"33";"264859";"181882"
"2019";"Chirurgiens";"64";"298668";"140739"
"2019";"Chirurgiens";"86";"302229";"94109"
"2019";"Chirurgiens";"09";"0";"0"
"2019";"Chirurgiens";"11";"274623";"49559"
"2019";"Chirurgiens";"48";"NS";"NS"
"2019";"Chirurgiens";"81";"293272";"58910"
"2019";"Chirurgiens";"01";"278701";"137812"
"2019";"Chirurgiens";"38";"211196";"162885"
"2019";"Chirurgiens";"42";"300663";"149134"
"2019";"Chirurgiens";"73";"260692";"134616"
"2019";"Chirurgiens";"74";"246957";"166035"
"2019";"Chirurgiens";"2A";"296124";"72968"
"2019";"Chirurgiens";"2B";"304111";"72753"
"2019";"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"974";"194835";"65427"
"2019";"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"75";"98049";"124530"
"2019";"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"91";"130717";"150352"
"2019";"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"92";"122715";"139893"
