"annee";"profession_sante";"Num_dep";"nombre_patients_uniques"
2020;"Neurologues";"25";"788"
2020;"Neurologues";"39";"NS"
2020;"Neurologues";"58";"NS"
2020;"Neurologues";"71";"NS"
2020;"Neurologues";"90";"NS"
2020;"Neurologues";"14";"1564"
2020;"Neurologues";"59";"1270"
2020;"Neurologues";"60";"1093"
2020;"Neurologues";"08";"NS"
2020;"Neurologues";"10";"NS"
2020;"Neurologues";"68";"1246"
2020;"Neurologues";"88";"NS"
2020;"Neurologues";"49";"1164"
2020;"Neurologues";"56";"1117"
2020;"Neurologues";"17";"1066"
2020;"Neurologues";"24";"NS"
2020;"Neurologues";"64";"1056"
2020;"Neurologues";"79";"NS"
2020;"Neurologues";"87";"1125"
2020;"Neurologues";"46";"NS"
2020;"Neurologues";"65";"NS"
2020;"Neurologues";"66";"NS"
2020;"Neurologues";"81";"1278"
2020;"Neurologues";"01";"NS"
2020;"Neurologues";"26";"1529"
2020;"Neurologues";"38";"1249"
2020;"Neurologues";"42";"1248"
2020;"Neurologues";"74";"1354"
2020;"Neurologues";"2B";"NS"
2020;"Néphrologues";"972";"282"
2020;"Néphrologues";"91";"438"
2020;"Néphrologues";"92";"376"
2020;"Néphrologues";"93";"476"
2020;"Néphrologues";"95";"467"
2020;"Néphrologues";"36";"NS"
2020;"Néphrologues";"21";"NS"
2020;"Néphrologues";"25";"0"
2020;"Néphrologues";"58";"0"
2020;"Néphrologues";"89";"NS"
2020;"Néphrologues";"90";"0"
2020;"Néphrologues";"50";"0"
2020;"Néphrologues";"61";"0"
2020;"Néphrologues";"76";"615"
2020;"Néphrologues";"59";"992"
2020;"Néphrologues";"80";"499"
2020;"Néphrologues";"51";"0"
2020;"Néphrologues";"54";"942"
2020;"Néphrologues";"88";"NS"
2020;"Néphrologues";"53";"0"
2020;"Néphrologues";"35";"0"
2020;"Néphrologues";"17";"0"
2020;"Néphrologues";"24";"NS"
2020;"Néphrologues";"33";"732"
2020;"Néphrologues";"47";"NS"
2020;"Néphrologues";"79";"0"
2020;"Néphrologues";"12";"0"
2020;"Néphrologues";"46";"NS"
2020;"Néphrologues";"48";"NS"
2020;"Néphrologues";"66";"516"
2020;"Néphrologues";"01";"NS"
2020;"Néphrologues";"15";"NS"
2020;"Néphrologues";"63";"0"
2020;"Néphrologues";"69";"549"
2020;"Néphrologues";"73";"0"
2020;"Néphrologues";"74";"340"
2020;"Néphrologues";"04";"NS"
2020;"Néphrologues";"05";"0"
2020;"Néphrologues";"83";"484"
2020;"Néphrologues";"2B";"NS"
2020;"Ophtalmologues";"971";"3452"
2020;"Ophtalmologues";"972";"3156"
2020;"Ophtalmologues";"973";"4755"
2020;"Ophtalmologues";"92";"3520"
2020;"Ophtalmologues";"94";"3073"
2020;"Ophtalmologues";"95";"3987"
2020;"Ophtalmologues";"18";"5207"
2020;"Ophtalmologues";"25";"4154"
2020;"Ophtalmologues";"39";"6731"
2020;"Ophtalmologues";"58";"5195"
2020;"Ophtalmologues";"70";"NS"
2020;"Ophtalmologues";"71";"4173"
2020;"Ophtalmologues";"14";"6128"
2020;"Ophtalmologues";"61";"2868"
2020;"Ophtalmologues";"02";"4680"
2020;"Ophtalmologues";"62";"5280"
2020;"Ophtalmologues";"80";"4719"
2020;"Ophtalmologues";"08";"6495"
2020;"Ophtalmologues";"51";"3745"
2020;"Ophtalmologues";"54";"3438"
2020;"Ophtalmologues";"55";"7225"
2020;"Ophtalmologues";"67";"4440"
2020;"Ophtalmologues";"72";"5898"
2020;"Ophtalmologues";"85";"5063"
2020;"Ophtalmologues";"35";"4234"
2020;"Ophtalmologues";"56";"4443"
2020;"Ophtalmologues";"19";"3922"
2020;"Ophtalmologues";"23";"NS"
2020;"Ophtalmologues";"24";"3916"
2020;"Ophtalmologues";"47";"3963"
2020;"Ophtalmologues";"87";"3787"
2020;"Ophtalmologues";"09";"4804"
2020;"Ophtalmologues";"31";"4301"
2020;"Ophtalmologues";"65";"4069"
2020;"Ophtalmologues";"81";"4220"
2020;"Ophtalmologues";"82";"4534"
2020;"Ophtalmologues";"07";"3922"
2020;"Ophtalmologues";"15";"3773"
2020;"Ophtalmologues";"63";"3441"
2020;"Ophtalmologues";"13";"3382"
2020;"Orthophonistes";"972";"63"
2020;"Orthophonistes";"973";"62"
2020;"Orthophonistes";"78";"68"
2020;"Orthophonistes";"92";"64"
2020;"Orthophonistes";"94";"60"
2020;"Orthophonistes";"28";"72"
2020;"Orthophonistes";"36";"106"
2020;"Orthophonistes";"37";"73"
2020;"Orthophonistes";"25";"75"
2020;"Orthophonistes";"39";"86"
2020;"Orthophonistes";"58";"89"
2020;"Orthophonistes";"02";"88"
2020;"Orthophonistes";"54";"89"
2020;"Orthophonistes";"55";"80"
2020;"Orthophonistes";"57";"85"
2020;"Orthophonistes";"72";"73"
2020;"Orthophonistes";"85";"72"
2020;"Orthophonistes";"29";"70"
2020;"Orthophonistes";"17";"72"
2020;"Orthophonistes";"23";"81"
2020;"Orthophonistes";"64";"69"
2020;"Orthophonistes";"79";"89"
2020;"Orthophonistes";"12";"79"
2020;"Orthophonistes";"46";"69"
2020;"Orthophonistes";"15";"88"
2020;"Orthophonistes";"26";"69"
2020;"Orthophonistes";"42";"69"
2020;"Orthophonistes";"43";"77"
2020;"Orthoptistes";"971";"653"
2020;"Orthoptistes";"976";"NS"
2020;"Orthoptistes";"75";"372"
2020;"Orthoptistes";"78";"485"
2020;"Orthoptistes";"91";"701"
2020;"Orthoptistes";"92";"535"
2020;"Orthoptistes";"28";"512"
2020;"Orthoptistes";"36";"NS"
2020;"Orthoptistes";"37";"1177"
2020;"Orthoptistes";"41";"769"
2020;"Orthoptistes";"21";"332"
2020;"Orthoptistes";"70";"NS"
2020;"Orthoptistes";"14";"706"
2020;"Orthoptistes";"02";"732"
2020;"Orthoptistes";"59";"591"
2020;"Orthoptistes";"80";"693"
2020;"Orthoptistes";"08";"1064"
2020;"Orthoptistes";"67";"393"
2020;"Orthoptistes";"44";"706"
2020;"Orthoptistes";"49";"717"
2020;"Orthoptistes";"72";"703"
2020;"Orthoptistes";"29";"913"
2020;"Orthoptistes";"19";"1652"
2020;"Orthoptistes";"47";"760"
2020;"Orthoptistes";"86";"663"
2020;"Orthoptistes";"87";"504"
2020;"Orthoptistes";"09";"672"
2020;"Orthoptistes";"12";"592"
2020;"Orthoptistes";"30";"390"
2020;"Orthoptistes";"31";"554"
2020;"Orthoptistes";"32";"NS"
2020;"Orthoptistes";"48";"NS"
2020;"Orthoptistes";"03";"772"
2020;"Orthoptistes";"07";"241"
2020;"Orthoptistes";"38";"421"
2020;"Orthoptistes";"42";"613"
2020;"Orthoptistes";"43";"1032"
2020;"Orthoptistes";"63";"772"
2020;"Orthoptistes";"69";"553"
2020;"Oto-rhino-laryngologistes";"971";"1643"
2020;"Oto-rhino-laryngologistes";"973";"NS"
2020;"Oto-rhino-laryngologistes";"974";"2602"
2020;"Oto-rhino-laryngologistes";"78";"2443"
2020;"Oto-rhino-laryngologistes";"91";"2424"
2020;"Oto-rhino-laryngologistes";"93";"1974"
2020;"Oto-rhino-laryngologistes";"94";"1914"
2020;"Oto-rhino-laryngologistes";"36";"NS"
2020;"Oto-rhino-laryngologistes";"21";"1806"
2020;"Oto-rhino-laryngologistes";"25";"1734"
2020;"Oto-rhino-laryngologistes";"39";"NS"
2020;"Oto-rhino-laryngologistes";"58";"2498"
2020;"Oto-rhino-laryngologistes";"70";"NS"
2020;"Oto-rhino-laryngologistes";"71";"1788"
2020;"Oto-rhino-laryngologistes";"90";"1767"
2020;"Oto-rhino-laryngologistes";"61";"NS"
2020;"Oto-rhino-laryngologistes";"76";"2128"
2020;"Oto-rhino-laryngologistes";"60";"2746"
2020;"Oto-rhino-laryngologistes";"08";"2373"
2020;"Oto-rhino-laryngologistes";"44";"2074"
2020;"Oto-rhino-laryngologistes";"40";"2140"
2020;"Oto-rhino-laryngologistes";"79";"1752"
2020;"Oto-rhino-laryngologistes";"09";"NS"
2020;"Oto-rhino-laryngologistes";"12";"NS"
2020;"Oto-rhino-laryngologistes";"31";"2018"
2020;"Oto-rhino-laryngologistes";"66";"2241"
2020;"Oto-rhino-laryngologistes";"82";"2980"
2020;"Oto-rhino-laryngologistes";"01";"1943"
2020;"Oto-rhino-laryngologistes";"03";"2326"
2020;"Oto-rhino-laryngologistes";"38";"2349"
2020;"Oto-rhino-laryngologistes";"43";"NS"
2020;"Oto-rhino-laryngologistes";"63";"2285"
2020;"Oto-rhino-laryngologistes";"73";"1993"
2020;"Oto-rhino-laryngologistes";"13";"1927"
2020;"Oto-rhino-laryngologistes";"83";"2102"
2020;"Oto-rhino-laryngologistes";"84";"2508"
2020;"Pneumologues";"971";"NS"
2020;"Pneumologues";"972";"2268"
2020;"Pneumologues";"974";"1719"
2020;"Pneumologues";"91";"1465"
2020;"Pneumologues";"37";"1455"
2020;"Pneumologues";"71";"1668"
2020;"Pneumologues";"90";"NS"
2020;"Pneumologues";"14";"1402"
2020;"Pneumologues";"61";"917"
2020;"Pneumologues";"76";"1554"
2020;"Pneumologues";"02";"1162"
2020;"Pneumologues";"59";"2000"
2020;"Pneumologues";"62";"1986"
2020;"Pneumologues";"08";"NS"
2020;"Pneumologues";"88";"NS"
2020;"Pneumologues";"44";"1638"
2020;"Pneumologues";"49";"1463"
2020;"Pneumologues";"53";"NS"
2020;"Pneumologues";"85";"1543"
2020;"Pneumologues";"22";"1912"
2020;"Pneumologues";"35";"1399"
2020;"Pneumologues";"17";"1167"
2020;"Pneumologues";"19";"NS"
2020;"Pneumologues";"64";"1479"
2020;"Pneumologues";"79";"NS"
2020;"Pneumologues";"86";"NS"
2020;"Pneumologues";"30";"1519"
2020;"Pneumologues";"31";"1543"
2020;"Pneumologues";"34";"1667"
2020;"Pneumologues";"48";"NS"
2020;"Pneumologues";"82";"1797"
2020;"Pneumologues";"69";"1452"
2020;"Pneumologues";"73";"NS"
2020;"Pneumologues";"05";"NS"
2020;"Pneumologues";"13";"1326"
2020;"Pneumologues";"83";"1533"
2020;"Psychiatres";"971";"484"
2020;"Psychiatres";"77";"519"
2020;"Psychiatres";"78";"247"
2020;"Psychiatres";"94";"250"
2020;"Psychiatres";"25";"267"
2020;"Psychiatres";"89";"466"
2020;"Psychiatres";"90";"247"
2020;"Psychiatres";"27";"496"
2020;"Psychiatres";"59";"342"
2020;"Psychiatres";"80";"412"
2020;"Psychiatres";"52";"289"
2020;"Psychiatres";"67";"245"
2020;"Psychiatres";"22";"491"
2020;"Psychiatres";"29";"357"
2020;"Psychiatres";"16";"320"
2020;"Psychiatres";"17";"375"
2020;"Psychiatres";"24";"287"
2020;"Psychiatres";"12";"407"
2020;"Psychiatres";"31";"342"
2020;"Psychiatres";"65";"358"
2020;"Psychiatres";"66";"468"
2020;"Psychiatres";"81";"341"
2020;"Psychiatres";"15";"NS"
2020;"Psychiatres";"05";"NS"
2020;"Psychiatres";"2B";"499"
2020;"Pédiatres";"77";"1274"
2020;"Pédiatres";"78";"1367"
2020;"Pédiatres";"91";"1412"
2020;"Pédiatres";"95";"1394"
2020;"Pédiatres";"28";"1339"
2020;"Pédiatres";"36";"0"
2020;"Pédiatres";"45";"1131"
2020;"Pédiatres";"27";"NS"
2020;"Pédiatres";"50";"NS"
2020;"Pédiatres";"60";"1407"
2020;"Pédiatres";"80";"1545"
2020;"Pédiatres";"55";"NS"
2020;"Pédiatres";"49";"1217"
2020;"Pédiatres";"72";"2220"
2020;"Pédiatres";"85";"776"
2020;"Pédiatres";"22";"1687"
2020;"Pédiatres";"24";"1071"
2020;"Pédiatres";"86";"1009"
2020;"Pédiatres";"11";"865"
2020;"Pédiatres";"66";"1024"
2020;"Pédiatres";"81";"867"
2020;"Pédiatres";"82";"1445"
2020;"Pédiatres";"01";"1862"
2020;"Pédiatres";"26";"1045"
2020;"Pédiatres";"63";"1151"
2020;"Pédiatres";"74";"1018"
2020;"Pédiatres";"13";"1019"
2020;"Pédiatres";"84";"1302"
2020;"Pédicures-podologues";"971";"108"
2020;"Pédicures-podologues";"973";"193"
2020;"Pédicures-podologues";"75";"145"
2020;"Pédicures-podologues";"78";"189"
2020;"Pédicures-podologues";"94";"155"
2020;"Pédicures-podologues";"36";"242"
2020;"Pédicures-podologues";"37";"227"
2020;"Pédicures-podologues";"21";"279"
2020;"Pédicures-podologues";"25";"175"
2020;"Pédicures-podologues";"71";"134"
2020;"Pédicures-podologues";"89";"189"
2020;"Pédicures-podologues";"50";"242"
2020;"Pédicures-podologues";"61";"179"
2020;"Pédicures-podologues";"60";"224"
2020;"Pédicures-podologues";"10";"152"
2020;"Pédicures-podologues";"67";"212"
2020;"Pédicures-podologues";"49";"246"
2020;"Pédicures-podologues";"72";"218"
2020;"Pédicures-podologues";"56";"189"
2020;"Pédicures-podologues";"16";"201"
2020;"Pédicures-podologues";"24";"206"
2020;"Pédicures-podologues";"33";"236"
2020;"Pédicures-podologues";"47";"204"
2020;"Pédicures-podologues";"64";"180"
2020;"Pédicures-podologues";"11";"213"
2020;"Pédicures-podologues";"34";"223"
2020;"Pédicures-podologues";"46";"164"
2020;"Pédicures-podologues";"66";"208"
2020;"Pédicures-podologues";"81";"208"
2020;"Pédicures-podologues";"01";"188"
2020;"Pédicures-podologues";"07";"191"
2020;"Pédicures-podologues";"63";"218"
2020;"Pédicures-podologues";"69";"183"
2020;"Pédicures-podologues";"04";"161"
2020;"Pédicures-podologues";"06";"142"
2020;"Pédicures-podologues";"2B";"94"
2020;"Radiologues";"972";"5575"
2020;"Radiologues";"974";"7895"
2020;"Radiologues";"94";"7301"
2020;"Radiologues";"95";"7815"
2020;"Radiologues";"28";"5841"
2020;"Radiologues";"36";"8962"
2020;"Radiologues";"45";"6464"
2020;"Radiologues";"25";"6493"
2020;"Radiologues";"89";"7503"
2020;"Radiologues";"08";"7436"
2020;"Radiologues";"67";"5346"
2020;"Radiologues";"88";"6057"
2020;"Radiologues";"44";"6953"
2020;"Radiologues";"19";"6636"
2020;"Radiologues";"23";"NS"
2020;"Radiologues";"24";"8001"
2020;"Radiologues";"64";"5959"
2020;"Radiologues";"34";"6186"
2020;"Radiologues";"65";"6496"
2020;"Radiologues";"81";"5590"
2020;"Radiologues";"38";"6443"
2020;"Radiologues";"63";"6428"
2020;"Radiologues";"69";"5818"
2020;"Radiologues";"74";"5741"
2020;"Radiologues";"04";"9298"
2020;"Radiologues";"05";"5862"
2020;"Radiologues";"13";"6010"
2020;"Radiothérapeutes";"972";"0"
2020;"Radiothérapeutes";"973";"0"
2020;"Radiothérapeutes";"75";"395"
2020;"Radiothérapeutes";"77";"739"
2020;"Radiothérapeutes";"91";"776"
2020;"Radiothérapeutes";"28";"NS"
2020;"Radiothérapeutes";"41";"NS"
2020;"Radiothérapeutes";"25";"NS"
2020;"Radiothérapeutes";"39";"0"
2020;"Radiothérapeutes";"50";"NS"
2020;"Radiothérapeutes";"61";"0"
2020;"Radiothérapeutes";"76";"1217"
2020;"Radiothérapeutes";"02";"0"
2020;"Radiothérapeutes";"59";"1029"
2020;"Radiothérapeutes";"80";"1155"
2020;"Radiothérapeutes";"10";"NS"
2020;"Radiothérapeutes";"51";"1128"
2020;"Radiothérapeutes";"52";"NS"
2020;"Radiothérapeutes";"53";"NS"
2020;"Radiothérapeutes";"29";"646"
2020;"Radiothérapeutes";"16";"NS"
2020;"Radiothérapeutes";"23";"0"
2020;"Radiothérapeutes";"64";"965"
2020;"Radiothérapeutes";"86";"0"
2020;"Radiothérapeutes";"30";"475"
2020;"Radiothérapeutes";"65";"NS"
2020;"Radiothérapeutes";"66";"1323"
2020;"Radiothérapeutes";"01";"NS"
2020;"Radiothérapeutes";"26";"606"
2020;"Radiothérapeutes";"43";"NS"
2020;"Radiothérapeutes";"63";"NS"
2020;"Radiothérapeutes";"73";"NS"
2020;"Radiothérapeutes";"13";"599"
2020;"Radiothérapeutes";"2B";"NS"
2020;"Rhumatologues";"971";"1552"
2020;"Rhumatologues";"973";"0"
2020;"Rhumatologues";"976";"0"
2020;"Rhumatologues";"78";"1186"
2020;"Rhumatologues";"91";"1294"
2020;"Rhumatologues";"94";"1216"
2020;"Rhumatologues";"95";"1375"
2020;"Rhumatologues";"18";"1370"
2020;"Rhumatologues";"28";"1083"
2020;"Rhumatologues";"37";"1218"
2020;"Rhumatologues";"41";"NS"
2020;"Rhumatologues";"25";"1843"
2020;"Rhumatologues";"39";"NS"
2020;"Rhumatologues";"71";"1531"
2020;"Rhumatologues";"90";"852"
2020;"Rhumatologues";"14";"1407"
2020;"Rhumatologues";"50";"2139"
2018;"Ensemble des médecins";"02";"2028"
2018;"Ensemble des médecins";"59";"1978"
2018;"Ensemble des médecins";"60";"2191"
2018;"Ensemble des médecins";"62";"2035"
2018;"Ensemble des médecins";"10";"2153"
2018;"Ensemble des médecins";"57";"2128"
2018;"Ensemble des médecins";"67";"1849"
2018;"Ensemble des médecins";"44";"2107"
2018;"Ensemble des médecins";"49";"1967"
2018;"Ensemble des médecins";"22";"1987"
2018;"Ensemble des médecins";"35";"2028"
2018;"Ensemble des médecins";"40";"1936"
2018;"Ensemble des médecins";"47";"2051"
2018;"Ensemble des médecins";"87";"1782"
2018;"Ensemble des médecins";"09";"1579"
2018;"Ensemble des médecins";"30";"1973"
2018;"Ensemble des médecins";"34";"1862"
2018;"Ensemble des médecins";"46";"1615"
2018;"Ensemble des médecins";"48";"1952"
2018;"Ensemble des médecins";"81";"1832"
2018;"Ensemble des médecins";"82";"2211"
2018;"Ensemble des médecins";"07";"1929"
2018;"Ensemble des médecins";"15";"1700"
2018;"Ensemble des médecins";"26";"1869"
2018;"Ensemble des médecins";"74";"1937"
2018;"Ensemble des médecins";"04";"1748"
2018;"Ensemble des médecins";"2A";"2024"
2018;"Ensemble des médecins";"2B";"1753"
2018;"Ensemble des médecins généralistes";"971";"1801"
2018;"Ensemble des médecins généralistes";"41";"1571"
2018;"Ensemble des médecins généralistes";"25";"1570"
2018;"Ensemble des médecins généralistes";"70";"1439"
2018;"Ensemble des médecins généralistes";"71";"1516"
2018;"Ensemble des médecins généralistes";"50";"1673"
2018;"Ensemble des médecins généralistes";"62";"1536"
2018;"Ensemble des médecins généralistes";"10";"1736"
2018;"Ensemble des médecins généralistes";"51";"1492"
2018;"Ensemble des médecins généralistes";"52";"1510"
2018;"Ensemble des médecins généralistes";"54";"1381"
2018;"Ensemble des médecins généralistes";"57";"1622"
2018;"Ensemble des médecins généralistes";"88";"1542"
2018;"Ensemble des médecins généralistes";"72";"1804"
2018;"Ensemble des médecins généralistes";"22";"1635"
2018;"Ensemble des médecins généralistes";"23";"1311"
2018;"Ensemble des médecins généralistes";"40";"1617"
2018;"Ensemble des médecins généralistes";"64";"1365"
2018;"Ensemble des médecins généralistes";"31";"1513"
2018;"Ensemble des médecins généralistes";"65";"1476"
2018;"Ensemble des médecins généralistes";"66";"1645"
2018;"Ensemble des médecins généralistes";"01";"1721"
2018;"Ensemble des médecins généralistes";"03";"1431"
2018;"Ensemble des médecins généralistes";"73";"1590"
2018;"Ensemble des médecins généralistes";"04";"1357"
2018;"Ensemble des médecins généralistes";"05";"1475"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"971";"2467"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"77";"2626"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"92";"2021"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"95";"2599"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"28";"2651"
2018;"Ensemble des médecins spécialistes (hors généralistes)";"41";"2396"
